p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.50956905,0.809873,1.2167603e-06,0.5982928,0.7532339,-0.07093867,0.6187427,0.64830005,-0.08401791,0.58283645,0.56174874,-0.0910391,0.5303011,0.49137506,-0.09211652,0.6416634,0.57791585,-0.005380332,0.64904416,0.4668794,-0.032356836,0.6465605,0.3898976,-0.052631464,0.6429417,0.32516795,-0.06631902,0.57622284,0.5747672,0.0029228989,0.58672774,0.4422726,-0.03802188,0.5985625,0.35213542,-0.06706556,0.6054908,0.28192464,-0.078890696,0.50997335,0.59533054,-0.0013810209,0.5084469,0.51238054,-0.08841386,0.5221609,0.6005456,-0.11079473,0.53010863,0.6554219,-0.0973913,0.4458621,0.62248963,-0.009656109,0.46542913,0.57011104,-0.09254963,0.47665116,0.6404296,-0.10934857,0.47977132,0.6832348,-0.1026509,20
0.5402838,0.71260935,8.8093043e-07,0.5582354,0.70779824,-0.11973455,0.5576053,0.63228345,-0.15285559,0.52253294,0.55289495,-0.15871055,0.48784018,0.48525944,-0.15691899,0.6393648,0.56658936,-0.10939166,0.6304512,0.46710908,-0.1603422,0.62407535,0.4027956,-0.19604422,0.6224156,0.33897084,-0.21624605,0.59762436,0.5497031,-0.0609383,0.5959535,0.4575919,-0.11092806,0.5855525,0.39279646,-0.142458,0.58014685,0.33476782,-0.15531811,0.5555145,0.5416973,-0.022318715,0.5249751,0.5004299,-0.08403256,0.50700444,0.55936146,-0.100811735,0.51587754,0.5862434,-0.09291957,0.5245104,0.54079527,0.007945218,0.49025458,0.5368322,-0.042642575,0.48217702,0.5901247,-0.050959602,0.49180132,0.6230469,-0.042487767,20
0.4808529,0.83236694,1.0245586e-06,0.39205238,0.7701336,-0.052607346,0.36136907,0.6622938,-0.06457347,0.40670747,0.5634794,-0.07562729,0.4597638,0.4903525,-0.08308234,0.36241496,0.5820169,-0.0028857507,0.35064182,0.46136364,-0.03210247,0.350002,0.38527954,-0.05324197,0.35133797,0.31729108,-0.066468455,0.42654416,0.57882595,-0.0023109214,0.40855795,0.4389289,-0.04289529,0.39654645,0.3492093,-0.06980231,0.39333373,0.2770567,-0.080158114,0.48907742,0.6022397,-0.01110868,0.48272398,0.5198508,-0.08454193,0.46730512,0.6101133,-0.09312074,0.463704,0.6692528,-0.073975086,0.54843205,0.6339476,-0.023618693,0.5303296,0.5764909,-0.08785915,0.5133212,0.6470529,-0.08978588,0.5097227,0.69342697,-0.074672945,20
0.4911061,0.80965745,1.1409354e-06,0.4125606,0.78081536,-0.04286863,0.37410724,0.6738124,-0.056302894,0.41069317,0.5741283,-0.068294056,0.46214932,0.51009583,-0.07711697,0.36760718,0.594656,-0.02179068,0.35247403,0.47654548,-0.05933954,0.35210648,0.3983522,-0.08339216,0.35439214,0.33394095,-0.098151326,0.4321192,0.5788708,-0.024519816,0.41206548,0.4414238,-0.070464045,0.39865428,0.3587751,-0.099250115,0.3932724,0.2847152,-0.1106303,0.49487263,0.5916261,-0.032607757,0.48162508,0.51204324,-0.10158623,0.46769702,0.60117275,-0.10268685,0.46662357,0.66038644,-0.08037882,0.5559776,0.6197977,-0.04346345,0.52807057,0.5801093,-0.10374896,0.5144048,0.64712465,-0.10137105,0.5133013,0.68994594,-0.08281343,20
0.54064935,0.8475555,1.6913352e-06,0.64215326,0.73787594,0.03851333,0.6435883,0.6479165,0.043134663,0.6246177,0.56826854,0.016356774,0.5899399,0.49234208,-0.010667098,0.5536664,0.5832653,0.14126648,0.57237065,0.472703,0.13233556,0.57550615,0.39820045,0.122177534,0.5736137,0.3421365,0.116288565,0.50715643,0.59238327,0.08510788,0.52982914,0.45027357,0.059370425,0.5485531,0.3510924,0.03593572,0.55063814,0.27089408,0.028414583,0.461147,0.6105604,0.017986972,0.5325678,0.501323,-0.044647835,0.57131207,0.60095155,-0.058556046,0.5674154,0.6675421,-0.04590004,0.4220475,0.6225611,-0.047360692,0.5131278,0.5703111,-0.09587404,0.54089653,0.6424477,-0.10229787,0.52807456,0.6936071,-0.09538396,20
0.5253949,0.78075874,1.2497468e-06,0.6027356,0.7384586,-0.0402842,0.620555,0.6429152,-0.054068167,0.5960549,0.5608686,-0.0688577,0.56347615,0.4932512,-0.08030501,0.5840696,0.579663,-0.005617124,0.59739715,0.47756866,-0.029627722,0.59958535,0.4070956,-0.039054554,0.5985295,0.3494318,-0.04369111,0.5379622,0.57451487,-0.008505791,0.55135745,0.4503755,-0.0476727,0.5653737,0.36839414,-0.06457319,0.57294995,0.30011937,-0.06837248,0.4852509,0.5890176,-0.01893443,0.5132051,0.5012999,-0.090080544,0.53903633,0.5854509,-0.09284488,0.5446817,0.64515966,-0.071569614,0.43398696,0.61353815,-0.031021854,0.4787631,0.562278,-0.09505774,0.5034669,0.6256281,-0.10024309,0.50142217,0.67127943,-0.08875526,20
0.47564456,0.81810796,9.908557e-07,0.54481256,0.75968915,-0.08802864,0.5736335,0.6484556,-0.091372654,0.53592396,0.554473,-0.079814225,0.49351692,0.4776196,-0.059740014,0.63938457,0.5766482,-0.0061651617,0.6396346,0.45829737,-0.03251286,0.6369119,0.3797116,-0.05355398,0.63756263,0.3134116,-0.06553461,0.5715712,0.57121545,0.019432804,0.578087,0.43215036,-0.017399315,0.5842825,0.34624267,-0.046904765,0.59336656,0.27745035,-0.056147248,0.50555444,0.58675236,0.030122053,0.47254094,0.5070243,-0.058738813,0.47474083,0.6014723,-0.09072481,0.4911298,0.6560136,-0.07959226,0.44653192,0.6124638,0.036411792,0.42972004,0.5617188,-0.049307074,0.43531275,0.63626647,-0.07305858,0.45294896,0.6781506,-0.068162754,20
0.4987979,0.80399436,1.2707019e-06,0.4305094,0.7431097,-0.075690225,0.41518992,0.6496887,-0.08080748,0.44808155,0.57285607,-0.07452547,0.48410532,0.5037414,-0.060710337,0.36561948,0.57100844,-0.002354047,0.36454627,0.46773157,-0.029357268,0.36864132,0.39402896,-0.05398598,0.37170413,0.33552194,-0.06920761,0.4261015,0.5650373,0.018851085,0.41246375,0.44235554,-0.012347572,0.4088279,0.35815412,-0.04139766,0.4050119,0.28807402,-0.053956375,0.48598477,0.58338535,0.026855944,0.49369997,0.51221925,-0.04366348,0.494581,0.5947239,-0.06886012,0.49140796,0.6448559,-0.061060425,0.53685445,0.6089968,0.03014075,0.53697336,0.5680816,-0.045138836,0.5322817,0.63280773,-0.06877046,0.5260959,0.6742102,-0.067195974,20
0.47557884,0.8496464,1.2069883e-06,0.36777717,0.7616093,0.007986765,0.34537,0.6629674,0.0029957595,0.3746522,0.5747495,-0.024998566,0.42735615,0.5015079,-0.053741805,0.4024974,0.57569647,0.1004862,0.38835663,0.46206212,0.08129767,0.38547283,0.38099048,0.062148638,0.3926341,0.31790152,0.047762893,0.46496877,0.5830143,0.05497159,0.4439933,0.43634653,0.021511683,0.43139893,0.34061605,-0.014574653,0.43008906,0.2648931,-0.032929562,0.5226537,0.60943246,-0.0014852035,0.46850863,0.50554883,-0.07032462,0.43772843,0.59644085,-0.08902466,0.43761343,0.6640286,-0.08011801,0.5753159,0.6333025,-0.058111396,0.49873313,0.58245146,-0.11641534,0.47615936,0.6520493,-0.1252969,0.48366144,0.7047908,-0.11885806,20
0.5184796,0.8449047,1.789722e-06,0.47134167,0.7851557,-0.12491114,0.46233943,0.67337906,-0.14052719,0.49799308,0.5780748,-0.13057624,0.52984244,0.48508567,-0.1096535,0.34708345,0.60156983,-0.03368785,0.35405064,0.48682094,-0.06744941,0.36502326,0.39986056,-0.09596191,0.37712735,0.33278137,-0.109899044,0.41006988,0.58984035,0.02096086,0.4119791,0.46989882,-0.021642502,0.41979006,0.3811734,-0.05513991,0.42225623,0.3069511,-0.065301314,0.47447243,0.59931993,0.058128737,0.520662,0.5326048,-0.024241205,0.5339673,0.6152539,-0.060623515,0.52843773,0.66244245,-0.054936204,0.5254109,0.6121696,0.088280745,0.56190807,0.5727462,0.00775519,0.56294674,0.63850826,-0.02324233,0.54555285,0.6805978,-0.02388349,20
0.47728986,0.7733079,8.4276337e-07,0.52734697,0.73809564,-0.10197831,0.5521543,0.6402755,-0.109407164,0.5248008,0.55833393,-0.09547369,0.4928127,0.48942584,-0.07014307,0.6188826,0.5702535,-0.04015106,0.62281674,0.46740687,-0.08014851,0.6218154,0.4030187,-0.102429375,0.62465614,0.3408524,-0.1111306,0.56411535,0.5657785,-0.005539529,0.57222897,0.445257,-0.050620317,0.5756701,0.37150204,-0.07555259,0.58328426,0.3025246,-0.078941055,0.5100846,0.5757786,0.013425843,0.47889158,0.512784,-0.07264709,0.4778552,0.59944165,-0.09852492,0.4957173,0.6378758,-0.08409538,0.46610725,0.59342647,0.026305879,0.44369537,0.55788493,-0.05185565,0.44757935,0.6221931,-0.0735164,0.46368456,0.6540691,-0.06752596,20
0.5000793,0.73899674,1.0696324e-06,0.5577534,0.7231321,-0.10373645,0.5801159,0.6401484,-0.13389635,0.5460757,0.5576214,-0.14624612,0.50710857,0.4866464,-0.15241107,0.63773155,0.5752002,-0.062808454,0.64211047,0.48582086,-0.10871195,0.64335656,0.42376703,-0.1377802,0.6454417,0.36369348,-0.15451355,0.57794714,0.56454885,-0.03115897,0.5815976,0.47636184,-0.08467473,0.57854664,0.42195317,-0.114427045,0.5792577,0.36723268,-0.12354508,0.52050275,0.5688619,-0.011792625,0.5025986,0.5163976,-0.09624879,0.50541264,0.59537715,-0.11246887,0.5163464,0.63728774,-0.09727155,0.46825302,0.5840481,0.0014458376,0.45979124,0.5596256,-0.07535509,0.4682093,0.6204176,-0.08843863,0.48352227,0.65619856,-0.0786706,20
0.5158062,0.8395293,1.5024995e-06,0.4585536,0.7603755,-0.111791566,0.44671175,0.6566261,-0.120398894,0.47423893,0.56753963,-0.1080275,0.51053417,0.48079988,-0.084558375,0.35791123,0.57937086,-0.023147114,0.3667732,0.45611298,-0.058270473,0.37193888,0.37348822,-0.0850914,0.37284374,0.30711934,-0.097116224,0.42145434,0.5738789,0.017030513,0.41157702,0.42627633,-0.019946365,0.411382,0.33019593,-0.046167452,0.40677753,0.25538662,-0.051146906,0.48793063,0.590745,0.03872233,0.5091306,0.5215533,-0.04865921,0.5210342,0.61298454,-0.08433777,0.5159883,0.6636329,-0.074580245,0.5391305,0.61365175,0.05392073,0.5517893,0.5687513,-0.031093638,0.552909,0.64162576,-0.059880372,0.5414303,0.6912853,-0.0577853,20
0.5234917,0.7697844,9.028613e-07,0.5989352,0.7120529,-0.031582862,0.617174,0.62259334,-0.035156336,0.59575105,0.54547495,-0.040878735,0.5493474,0.49421772,-0.044225514,0.5915594,0.56789345,0.014251868,0.60418916,0.47404718,-0.0027914096,0.6029906,0.415394,-0.013467882,0.60035354,0.36227548,-0.020584226,0.54790694,0.56207985,0.010501556,0.55692047,0.45259488,-0.019764928,0.5696405,0.38054013,-0.038141668,0.57863116,0.32152647,-0.04545552,0.4993211,0.57693815,-0.00074715534,0.5233594,0.4962923,-0.06348511,0.54181206,0.5722124,-0.072094485,0.54434675,0.62889105,-0.05766272,0.4528162,0.6005855,-0.0133058,0.4917348,0.55532026,-0.0704175,0.50962615,0.6119385,-0.07673066,0.5066619,0.65568614,-0.06818925,20
0.4609716,0.8235698,1.1225279e-06,0.37284303,0.7636877,-0.0020191998,0.34546286,0.66175944,-0.0027949824,0.37506235,0.56748897,-0.018957041,0.428453,0.50314033,-0.035611726,0.40009943,0.5887157,0.07391191,0.38638777,0.4807658,0.05921381,0.38339216,0.40186483,0.045315083,0.39006543,0.33748865,0.03487025,0.4602846,0.58618534,0.04794997,0.44182652,0.45565358,0.018862644,0.42779556,0.3656311,-0.011851005,0.42723623,0.2948604,-0.026381856,0.5147329,0.6056679,0.014281671,0.4735982,0.50493145,-0.0481464,0.44219038,0.5889669,-0.06272235,0.4396641,0.66336817,-0.049847957,0.5682304,0.63072443,-0.0191852,0.5083519,0.5706303,-0.0732697,0.48497707,0.6349567,-0.07950127,0.48816788,0.69591624,-0.06929017,20
0.500788,0.7864384,1.6188051e-06,0.47195116,0.72756445,-0.11290972,0.4726046,0.6336037,-0.12991603,0.502141,0.5527332,-0.1238726,0.52685153,0.4767179,-0.1055336,0.352299,0.58057696,-0.03893047,0.36091262,0.4780743,-0.08031316,0.3733273,0.40006924,-0.11087949,0.38562456,0.33520386,-0.1243647,0.40769255,0.5713501,0.012647985,0.4259231,0.4592622,-0.03743333,0.4430541,0.38556403,-0.0729636,0.44665915,0.32462052,-0.08226437,0.46524784,0.57418793,0.049378566,0.5112135,0.5159195,-0.028765414,0.5248878,0.5891385,-0.06384826,0.5131304,0.63299,-0.058356624,0.5108241,0.57982963,0.08012086,0.5518644,0.5527853,0.0122398045,0.5491473,0.61430293,-0.015754186,0.52596956,0.6565983,-0.015727852,20
0.48581788,0.8714285,1.0043093e-06,0.39020404,0.81040204,-0.027754301,0.3538664,0.6838865,-0.03392448,0.39850166,0.57435864,-0.045301586,0.45987096,0.50848806,-0.054468963,0.37097973,0.59518534,0.013841036,0.3562106,0.46420902,-0.016724098,0.35666305,0.38063192,-0.03753802,0.36039117,0.3087787,-0.05092347,0.43964934,0.58647746,0.0004637691,0.42018342,0.43101087,-0.044088405,0.4066652,0.33712652,-0.075801104,0.4035825,0.25737718,-0.08908969,0.50790995,0.6064502,-0.018669624,0.48377782,0.5055087,-0.09387765,0.46209812,0.60402095,-0.09706254,0.46046996,0.6776676,-0.07314885,0.5769173,0.6418233,-0.039198294,0.53180444,0.57998896,-0.102827564,0.5111829,0.6579441,-0.09805437,0.51070887,0.7170341,-0.07654186,20
0.48730677,0.7863058,1.6644357e-06,0.4891744,0.74991477,-0.13730286,0.48847526,0.657744,-0.1664789,0.50815403,0.57369757,-0.16181341,0.53191626,0.48891777,-0.14795321,0.37752828,0.5840562,-0.11339726,0.3827679,0.46355864,-0.15585618,0.38509512,0.3794611,-0.18569869,0.38493538,0.31639892,-0.19961694,0.4124223,0.56818306,-0.050263815,0.42336175,0.43367082,-0.083612986,0.4340941,0.3463246,-0.10551177,0.43321937,0.2802058,-0.11171278,0.44682518,0.5672912,0.00030442156,0.47974378,0.49762923,-0.055981345,0.5084635,0.5622283,-0.07763667,0.5035516,0.600167,-0.07130473,0.4783225,0.5750816,0.04193243,0.50903267,0.53572416,-0.012240217,0.52709603,0.58455545,-0.02923127,0.5196778,0.6242454,-0.025446083,20
0.5053909,0.83457226,1.1762919e-06,0.6048157,0.76638293,-0.058560796,0.62958384,0.65186226,-0.06505691,0.5906176,0.556732,-0.06902104,0.5331457,0.48902553,-0.066608556,0.6333688,0.5839826,0.014345243,0.64550865,0.46850225,-0.0048915814,0.6447112,0.39069313,-0.019881925,0.64250815,0.32342437,-0.03179853,0.5676175,0.57693285,0.017347597,0.579379,0.43986523,-0.02020682,0.5953659,0.3486839,-0.048124775,0.60461503,0.2771665,-0.060611315,0.49897137,0.5964142,0.008699092,0.50379884,0.5026831,-0.0746538,0.5223217,0.59810764,-0.092030734,0.5286882,0.6602026,-0.07592628,0.4319814,0.6249745,-0.003334886,0.46035993,0.5650234,-0.0832222,0.4744736,0.6381796,-0.097675234,0.47416082,0.6855253,-0.08994393,20
0.47002378,0.7922598,6.752109e-07,0.38776425,0.7342273,-0.00903608,0.3629263,0.6366988,-0.007945156,0.39562923,0.55234075,-0.016973224,0.44812858,0.49750704,-0.02487793,0.3948462,0.5749923,0.053810958,0.38736212,0.47532457,0.038367376,0.38846868,0.41221046,0.025854822,0.39412218,0.3566102,0.016991144,0.45197397,0.5712335,0.035454012,0.43719226,0.4494648,0.008966904,0.42458612,0.36913407,-0.013958791,0.4187559,0.30767992,-0.023717334,0.5051885,0.58927613,0.009756357,0.47505203,0.5051269,-0.043787885,0.45173657,0.58235586,-0.049077332,0.44957733,0.64325696,-0.032847125,0.5584819,0.6153987,-0.016823353,0.5078861,0.559305,-0.061209653,0.48870698,0.61962944,-0.06010942,0.49123824,0.6685295,-0.046839334,20
0.48794842,0.78369546,9.709482e-07,0.40817374,0.73548275,-0.033259325,0.37831217,0.63306177,-0.031544372,0.42157754,0.54869395,-0.029434213,0.4714346,0.5003113,-0.02417935,0.3784595,0.5710304,0.0147472,0.36820838,0.47205606,-0.0025464192,0.36918047,0.40502387,-0.018000571,0.37272277,0.34887302,-0.030046895,0.4378879,0.5617788,0.014565746,0.42235935,0.44609678,-0.013260522,0.4118878,0.36896634,-0.039762,0.4090581,0.3016409,-0.053635977,0.49535328,0.5781965,0.0079307845,0.49045658,0.49735335,-0.051878933,0.47508118,0.57622576,-0.06565136,0.47155052,0.6378996,-0.05491172,0.55153596,0.60712236,-0.00018341918,0.52921885,0.5634078,-0.062430676,0.51509917,0.6217168,-0.073741265,0.51349705,0.66737807,-0.06659449,20
0.50656253,0.7995701,1.2267315e-06,0.59650993,0.73227584,-0.061028786,0.61442333,0.6314754,-0.068260014,0.5800762,0.55119425,-0.07257189,0.52618825,0.4912496,-0.07091355,0.6208539,0.56896996,0.020384679,0.6300679,0.46809077,0.004155534,0.6297446,0.39560974,-0.009462482,0.62636507,0.33579487,-0.019616654,0.5624686,0.56925994,0.026341798,0.57558006,0.44305375,-0.0041744453,0.58974564,0.36373228,-0.028665444,0.5960242,0.2954242,-0.038462825,0.50310785,0.58933586,0.019354228,0.50602674,0.506379,-0.059031848,0.52542764,0.59555763,-0.080129966,0.5301308,0.64798677,-0.06768542,0.4438071,0.6128583,0.008693409,0.46570343,0.5636625,-0.06485654,0.48202226,0.6286156,-0.080774784,0.48098433,0.6669058,-0.07595139,20
0.4788913,0.8132855,7.896602e-07,0.5385217,0.7638055,-0.0738943,0.5698845,0.6590823,-0.083759755,0.5372081,0.5672351,-0.08245845,0.49923927,0.49631986,-0.07452615,0.63684773,0.57957774,-0.023475286,0.63894916,0.46429396,-0.05674363,0.6352374,0.38845694,-0.079376966,0.6323297,0.32515788,-0.09073115,0.5748291,0.5679414,-0.0061874934,0.5863212,0.44066462,-0.046667494,0.58912355,0.35823566,-0.07433254,0.59733623,0.28865552,-0.08199605,0.5144393,0.5807199,0.00057378155,0.487166,0.5194519,-0.07507259,0.48571995,0.596257,-0.09642937,0.49900818,0.6442802,-0.08236953,0.4614615,0.6088773,0.0033294726,0.44762176,0.5657362,-0.061122205,0.45239198,0.62483376,-0.06927871,0.46633092,0.66107273,-0.056087375,20
0.5288543,0.8116417,1.3605e-06,0.62252957,0.74665534,-0.036550693,0.6404081,0.6437204,-0.042389564,0.6123818,0.55333626,-0.05221034,0.5577703,0.4904759,-0.059462924,0.59865016,0.5882691,0.029205473,0.6130653,0.48365813,0.010450976,0.6146449,0.41349745,-0.0018006763,0.61122155,0.35165262,-0.009723101,0.54725045,0.58069545,0.023295406,0.55922717,0.44900376,-0.012503461,0.5777643,0.36087132,-0.03341031,0.5867014,0.287788,-0.040261287,0.48959935,0.5959676,0.0070841843,0.520772,0.5017573,-0.06943619,0.54704416,0.5949173,-0.08112017,0.54878587,0.6614406,-0.06342111,0.43360353,0.618779,-0.010666709,0.4839893,0.56409836,-0.080084,0.5052256,0.63154006,-0.09062559,0.4965796,0.68144727,-0.08241024,20
0.5138105,0.83026874,1.2771849e-06,0.61246896,0.7683254,-0.05066788,0.63720965,0.6539525,-0.059510034,0.6061561,0.5616098,-0.06903213,0.5496534,0.4930867,-0.072464526,0.62403995,0.5790894,0.021193467,0.6426684,0.46685535,0.005563415,0.6447843,0.3910756,-0.0046163592,0.64253694,0.32624045,-0.013247955,0.5623487,0.57666415,0.018426003,0.57845753,0.44325358,-0.016113043,0.59714925,0.35353214,-0.039370783,0.6063806,0.27838516,-0.048742842,0.49810097,0.59815204,0.0042281626,0.51337427,0.50513107,-0.075842336,0.53635466,0.59811795,-0.08924735,0.5400578,0.6563237,-0.07201434,0.437711,0.62431985,-0.013082424,0.47141194,0.5701138,-0.08965545,0.4891864,0.6396768,-0.102415584,0.48654163,0.68227315,-0.09481158,20
0.51706725,0.77926564,1.2420371e-06,0.46935797,0.71860087,-0.09602573,0.4580138,0.62967217,-0.098206244,0.48842964,0.55366504,-0.08051918,0.51916176,0.48253554,-0.053433318,0.38260472,0.56131405,-0.018492764,0.3828376,0.45714372,-0.03899755,0.38409954,0.38579908,-0.05300705,0.3838659,0.33304954,-0.056938346,0.43439174,0.5542673,0.02097046,0.43038234,0.43832433,-0.0008905725,0.42808577,0.3588022,-0.017492523,0.4238947,0.2969741,-0.018297017,0.48640114,0.5679641,0.04497865,0.5127018,0.5128585,-0.02026708,0.52456456,0.5841259,-0.052195687,0.5212274,0.6232304,-0.046888992,0.52869797,0.5910664,0.06371107,0.5452897,0.5523199,-0.0041452884,0.54860497,0.6093915,-0.030477822,0.537272,0.6501223,-0.030585218,20
0.51582986,0.8081035,1.4345213e-06,0.60673606,0.74700123,-0.0429801,0.6267328,0.6468601,-0.0528479,0.5939755,0.5600164,-0.0625057,0.54267544,0.4939794,-0.06710438,0.6164747,0.59019923,0.0038395214,0.63102627,0.47304642,-0.019605674,0.6278947,0.39491385,-0.032232475,0.62312275,0.32786706,-0.040991317,0.5597626,0.5818663,0.0019794363,0.57271034,0.45667845,-0.04551866,0.5858385,0.37302855,-0.07671723,0.5974754,0.30347356,-0.09015121,0.4977727,0.59781206,-0.0065686232,0.5172275,0.5118648,-0.08357023,0.5389451,0.59621227,-0.09189381,0.54438335,0.6509259,-0.07306752,0.43816057,0.6206431,-0.016639436,0.4745949,0.5697957,-0.083809614,0.49489713,0.63463545,-0.08831553,0.4904116,0.6763789,-0.07530238,20
0.5127745,0.8117113,1.5961103e-06,0.441296,0.75736135,-0.089341976,0.42162067,0.6558556,-0.096705444,0.45129794,0.5722723,-0.09103012,0.4866709,0.49193192,-0.0780917,0.37045684,0.5799948,0.003220767,0.3639815,0.4718619,-0.022840146,0.36601835,0.39643002,-0.04642856,0.37121755,0.3378634,-0.059162952,0.4329281,0.57173216,0.033026785,0.42378473,0.45533824,-0.0007947813,0.4227489,0.37138024,-0.032493964,0.42386687,0.31025365,-0.043982558,0.49462715,0.58746606,0.047449213,0.51172316,0.5134602,-0.033332653,0.51532567,0.59489447,-0.06821287,0.5141748,0.64924437,-0.06322546,0.5455784,0.6062732,0.05716651,0.5518369,0.56550664,-0.028621925,0.5510625,0.6372035,-0.05796167,0.54818195,0.6850084,-0.057221383,20
0.46768785,0.8179345,9.387265e-07,0.3767606,0.75016344,0.0027857588,0.3545675,0.6524793,0.0015546636,0.38196272,0.56361616,-0.016056953,0.4283822,0.49550658,-0.033748247,0.41041434,0.5814358,0.08156438,0.4015095,0.47664,0.067076586,0.40049002,0.4066516,0.05488994,0.40878165,0.34904504,0.04682702,0.46506593,0.57915455,0.052507687,0.4492195,0.44714272,0.024847109,0.43622047,0.3623237,-0.0009822983,0.4351142,0.2950811,-0.01090176,0.5156616,0.59800875,0.014970064,0.46739015,0.50486785,-0.042605475,0.43643406,0.58808684,-0.051817536,0.4377284,0.6515426,-0.036604397,0.56435037,0.62191033,-0.022484522,0.49459168,0.5703144,-0.06846464,0.47224057,0.6370199,-0.069866315,0.4807908,0.686673,-0.05788142,20
0.4853667,0.84670115,1.0887074e-06,0.39480338,0.7913425,-0.01492305,0.36087114,0.673088,-0.019936347,0.39740092,0.56913453,-0.033686876,0.45747453,0.50873554,-0.045881957,0.3941342,0.589663,0.027570805,0.37750056,0.4646026,0.00081469433,0.37680215,0.38456813,-0.019348713,0.38098463,0.31740904,-0.033855047,0.46098554,0.583239,0.007044044,0.4371298,0.43421817,-0.03474276,0.42080265,0.33770245,-0.07055581,0.41622248,0.26017308,-0.08833383,0.52362084,0.60426944,-0.0179785,0.48570654,0.50396407,-0.08317495,0.46227926,0.5996364,-0.08354724,0.46102846,0.67136264,-0.061192464,0.5868225,0.6380569,-0.04402607,0.5302155,0.58046424,-0.09816916,0.5118236,0.6541271,-0.09088506,0.51457715,0.70971996,-0.0698732,20
0.48810017,0.8119692,1.059655e-06,0.5543203,0.76087624,-0.10442138,0.5748179,0.649518,-0.114440605,0.53505737,0.5623066,-0.1044652,0.501423,0.48059988,-0.08349589,0.6522584,0.5709735,-0.03298874,0.6515388,0.4544236,-0.06907976,0.6496312,0.37796903,-0.09350723,0.6501329,0.3108917,-0.10521209,0.58440316,0.5655896,-0.00055754144,0.591953,0.42974818,-0.043225855,0.5952153,0.34180236,-0.072990954,0.6044876,0.26949894,-0.08020589,0.5187181,0.5796824,0.016009077,0.48621577,0.51476574,-0.073406614,0.48714542,0.6061338,-0.10449561,0.50459874,0.6526217,-0.09153105,0.46516487,0.6040088,0.026469737,0.44659117,0.5625687,-0.05425283,0.45244086,0.63460183,-0.07434841,0.46806088,0.67128515,-0.066324465,20
0.48584327,0.80058855,8.19241e-07,0.48961422,0.7575977,-0.15567678,0.49694908,0.6554502,-0.17107649,0.48331738,0.5678239,-0.14337555,0.4756032,0.4871948,-0.09984829,0.6254798,0.5996079,-0.11971887,0.6172719,0.46790195,-0.16741958,0.61197716,0.3842802,-0.19539973,0.61139387,0.30890393,-0.20621991,0.5827429,0.590331,-0.04487358,0.583948,0.4398565,-0.083821066,0.5797981,0.34855002,-0.104447454,0.5908836,0.2707272,-0.10728019,0.5379286,0.58729094,0.01342117,0.48120245,0.52981484,-0.060892783,0.4549961,0.613611,-0.090960525,0.4720827,0.6588531,-0.08244304,0.5095748,0.5871843,0.06110699,0.45441622,0.5691851,-0.012435537,0.43613446,0.6307569,-0.041343853,0.4477864,0.6658636,-0.041864023,20
0.48592624,0.9243122,1.5400684e-06,0.4242363,0.86313134,-0.12167734,0.43008232,0.7652734,-0.15935363,0.5015303,0.6952424,-0.18302986,0.5655653,0.615971,-0.19903219,0.4018875,0.61546296,-0.056880314,0.37727877,0.4878947,-0.0942112,0.36432076,0.40397704,-0.11959323,0.35775077,0.33583543,-0.13557711,0.4813312,0.61426604,-0.02776264,0.51492846,0.46580762,-0.063705474,0.5386785,0.374982,-0.09232553,0.55547017,0.30146858,-0.105632834,0.54135066,0.6479647,-0.01677101,0.5682707,0.5692305,-0.100903794,0.5528762,0.65779877,-0.14017722,0.5392501,0.7134155,-0.1412116,0.5883683,0.69044465,-0.014267111,0.60868496,0.6360365,-0.09363153,0.589594,0.69875646,-0.1233592,0.5681739,0.7460311,-0.12872994,21
0.4794911,0.89658976,1.2870621e-06,0.3984429,0.846761,-0.033102795,0.38107693,0.751256,-0.05967603,0.42311734,0.6685862,-0.09349172,0.47624746,0.60980207,-0.12480124,0.4029653,0.611029,-0.020440735,0.38553807,0.48917308,-0.056313835,0.38240024,0.41344374,-0.08048071,0.38429785,0.35146686,-0.09991328,0.46990559,0.6086797,-0.03996766,0.5068936,0.46964005,-0.08754181,0.52499855,0.37911612,-0.12438368,0.5485669,0.30808625,-0.14710318,0.52101785,0.64268214,-0.06428201,0.52348626,0.537027,-0.12086618,0.47942585,0.615237,-0.1192969,0.45983416,0.6742954,-0.104164064,0.56319183,0.69322217,-0.092380874,0.5361085,0.6213821,-0.14124301,0.49849793,0.6730636,-0.13742289,0.4806934,0.72225374,-0.12386804,21
